number,filename,memorability
933,00006650.jpg,0.820513
934,00015211.jpg,0.750000
935,00005483.jpg,0.897436
936,00032843.jpg,0.853659
937,00019805.jpg,0.826087
938,00038782.jpg,0.833333
939,00046725.jpg,0.885714
940,00021469.jpg,0.833333
941,00033093.jpg,0.560976
942,00001438.jpg,0.923077
943,00007100.jpg,0.690476
944,00022692.jpg,0.875000
945,00011135.jpg,0.702703
946,00044063.jpg,0.782609
947,00055334.jpg,0.666667
948,00037989.jpg,0.666667
949,00024618.jpg,0.767442
950,00008201.jpg,0.720000
951,00035543.jpg,0.577778
952,00041304.jpg,0.891892
953,00023317.jpg,0.931818
954,00008745.jpg,0.804348
955,00015284.jpg,0.619048
956,00003895.jpg,0.767442
957,00027794.jpg,0.804878
958,00030434.jpg,0.848485
959,00035677.jpg,0.628571
960,00022031.jpg,0.866667
961,00011438.jpg,0.595238
962,00047286.jpg,0.875000
963,00038007.jpg,0.880000
964,00056294.jpg,0.685714
965,00015007.jpg,0.551020
966,00024210.jpg,0.755556
967,00047726.jpg,0.743590
968,00030459.jpg,0.659091
969,00012457.jpg,0.653846
970,00002406.jpg,0.733333
971,00019584.jpg,0.736842
972,00028366.jpg,0.725000
973,00041794.jpg,0.631579
974,00012865.jpg,0.863636
975,00009949.jpg,0.945946
976,00028955.jpg,0.818182
977,00043292.jpg,0.675676
978,00029521.jpg,0.810811
979,00023052.jpg,0.641026
980,00057276.jpg,0.650000
981,00041740.jpg,0.883721
982,00010929.jpg,0.914286
983,00012575.jpg,0.684211
984,00052748.jpg,0.738095
985,00004386.jpg,0.604651
986,00012315.jpg,0.804878
987,00019938.jpg,0.473684
988,00035751.jpg,0.774194
989,00013739.jpg,0.860000
990,00025230.jpg,0.970588
991,00017940.jpg,0.459459
992,00015619.jpg,0.638298
993,00011950.jpg,0.633333
994,00048246.jpg,0.638298
995,00037977.jpg,0.756098
996,00041955.jpg,0.735294
997,00012120.jpg,0.860465
998,00044730.jpg,0.512821
999,00026605.jpg,0.973684
1000,00047404.jpg,0.783784
1001,00039436.jpg,0.888889
1002,00001792.jpg,0.894737
1003,00008836.jpg,0.690476
1004,00043378.jpg,0.589744
1005,00016250.jpg,0.700000
1006,00040196.jpg,0.700000
1007,00024649.jpg,0.609756
1008,00031276.jpg,0.742857
1009,00040747.jpg,0.750000
1010,00013880.jpg,0.805556
1011,00048528.jpg,0.585366
1012,00021704.jpg,0.800000
1013,00027925.jpg,0.676471
1014,00042488.jpg,0.641026
1015,00051277.jpg,0.888889
1016,00044376.jpg,0.787234
1017,00054308.jpg,0.777778
1018,00023972.jpg,0.864865
1019,00053474.jpg,0.972973
1020,00033418.jpg,0.727273
1021,00033564.jpg,0.766667
1022,00018894.jpg,0.902439
1023,00035163.jpg,0.641026
1024,00057215.jpg,0.666667
1025,00052725.jpg,0.846154
1026,00022511.jpg,0.717949
1027,00000635.jpg,0.681818
1028,00018125.jpg,0.933333
1029,00006246.jpg,0.885714
1030,00012224.jpg,0.638298
1031,00024013.jpg,0.816327
1032,00026910.jpg,0.780488
1033,00022701.jpg,0.674419
1034,00016544.jpg,0.880952
1035,00002184.jpg,0.851064
1036,00030812.jpg,0.904762
1037,00017344.jpg,0.631579
1038,00030185.jpg,0.813953
1039,00012178.jpg,0.918919
1040,00019996.jpg,0.820513
1041,00043203.jpg,0.666667
1042,00014916.jpg,0.790698
1043,00011545.jpg,0.837838
1044,00046521.jpg,0.878049
1045,00029227.jpg,0.512195
1046,00006734.jpg,0.794872
1047,00030700.jpg,0.717391
1048,00009511.jpg,0.673913
1049,00018980.jpg,0.852941
1050,00033223.jpg,0.642857
1051,00034093.jpg,0.682927
1052,00036155.jpg,0.609756
1053,00008638.jpg,0.828571
1054,00025314.jpg,0.850000
1055,00024099.jpg,0.761905
1056,00016953.jpg,0.534884
1057,00025326.jpg,0.902439
1058,00024716.jpg,0.904762
1059,00041145.jpg,0.565217
1060,00038108.jpg,0.826087
1061,00054809.jpg,0.837838
1062,00002879.jpg,0.978723
1063,00024580.jpg,0.589744
1064,00044556.jpg,0.562500
1065,00047629.jpg,0.738095
1066,00008259.jpg,0.681818
1067,00050705.jpg,0.882353
1068,00008199.jpg,0.744186
1069,00024926.jpg,0.942857
1070,00058713.jpg,0.769231
1071,00022545.jpg,0.714286
1072,00006417.jpg,0.628571
1073,00046394.jpg,0.725000
1074,00043740.jpg,0.589744
1075,00019187.jpg,0.840000
1076,00023676.jpg,0.813953
1077,00032969.jpg,0.789474
1078,00051205.jpg,0.902439
1079,00023141.jpg,0.750000
1080,00040457.jpg,0.755556
1081,00058053.jpg,0.733333
1082,00001054.jpg,0.857143
1083,00030496.jpg,0.852941
1084,00041261.jpg,0.695652
1085,00039177.jpg,0.846154
1086,00044380.jpg,0.948718
1087,00029250.jpg,0.605263
1088,00017811.jpg,0.813953
1089,00033029.jpg,0.750000
1090,00031783.jpg,0.794872
1091,00007000.jpg,0.875000
1092,00040207.jpg,0.805556
1093,00057019.jpg,0.934783
1094,00035128.jpg,0.846154
1095,00008827.jpg,0.659091
1096,00058106.jpg,0.875000
1097,00040105.jpg,0.711111
1098,00055072.jpg,0.763158
1099,00030183.jpg,0.459459
1100,00018530.jpg,0.738095
1101,00036490.jpg,0.675676
1102,00021663.jpg,0.729730
1103,00054686.jpg,0.925000
1104,00005870.jpg,0.731707
1105,00018240.jpg,0.809524
1106,00015971.jpg,0.911111
1107,00012033.jpg,0.688889
1108,00034080.jpg,0.636364
1109,00024674.jpg,0.735294
1110,00005619.jpg,0.829787
1111,00001347.jpg,0.685714
1112,00035549.jpg,0.707317
1113,00044210.jpg,0.888889
1114,00007601.jpg,0.666667
1115,00014711.jpg,0.787879
1116,00027173.jpg,0.833333
1117,00047000.jpg,0.820000
1118,00046566.jpg,0.696970
1119,00054888.jpg,0.878049
1120,00020954.jpg,0.804348
1121,00036897.jpg,0.609756
1122,00047931.jpg,0.815789
1123,00051052.jpg,0.878788
1124,00013149.jpg,0.666667
1125,00006306.jpg,0.763158
1126,00030049.jpg,0.836735
1127,00054812.jpg,0.808511
1128,00017612.jpg,0.736842
1129,00032031.jpg,0.840000
1130,00008029.jpg,0.666667
1131,00014898.jpg,0.571429
1132,00040194.jpg,0.666667
1133,00041148.jpg,0.860465
1134,00044157.jpg,0.588235
1135,00020686.jpg,0.860465
1136,00029492.jpg,0.846154
1137,00020694.jpg,0.682927
1138,00041993.jpg,0.771429
1139,00028187.jpg,0.575000
1140,00007797.jpg,0.613636
1141,00058723.jpg,0.720930
1142,00009748.jpg,0.904762
1143,00021223.jpg,0.644444
1144,00011112.jpg,0.875000
1145,00054536.jpg,0.972973
1146,00041229.jpg,0.789474
1147,00043032.jpg,0.722222
1148,00032466.jpg,0.720930
1149,00001216.jpg,0.823529
1150,00019683.jpg,0.977778
1151,00010047.jpg,0.682927
1152,00043282.jpg,0.500000
1153,00005292.jpg,0.866667
1154,00051513.jpg,0.944444
1155,00008107.jpg,0.651163
1156,00041376.jpg,0.833333
1157,00022045.jpg,0.880952
1158,00055976.jpg,0.733333
1159,00054381.jpg,0.609756
1160,00016356.jpg,0.628571
1161,00023592.jpg,0.740000
1162,00012925.jpg,0.846154
1163,00010439.jpg,0.916667
1164,00048801.jpg,0.789474
1165,00028892.jpg,0.638889
1166,00047500.jpg,0.647059
1167,00052133.jpg,0.531250
1168,00026297.jpg,0.714286
1169,00012287.jpg,0.866667
1170,00000556.jpg,0.575000
1171,00043534.jpg,0.780488
1172,00038370.jpg,0.729167
1173,00014457.jpg,0.588235
1174,00001451.jpg,0.666667
1175,00022535.jpg,0.847826
1176,00040134.jpg,0.621622
1177,00056835.jpg,0.877551
1178,00031030.jpg,0.771429
1179,00015883.jpg,0.864865
1180,00044367.jpg,0.722222
1181,00008976.jpg,0.525000
1182,00010083.jpg,0.729730
1183,00002311.jpg,0.710526
1184,00044207.jpg,0.423077
1185,00039265.jpg,0.857143
1186,00006915.jpg,0.883721
1187,00034221.jpg,0.486486
1188,00043426.jpg,0.702128
1189,00030223.jpg,0.900000
1190,00004182.jpg,0.852941
1191,00033601.jpg,0.950000
1192,00058647.jpg,0.973684
1193,00036207.jpg,0.875000
1194,00020697.jpg,0.738095
1195,00012808.jpg,0.904762
1196,00056368.jpg,0.813953
1197,00030713.jpg,0.909091
1198,00042496.jpg,0.454545
1199,00032538.jpg,0.842105
1200,00021880.jpg,0.833333
1201,00048844.jpg,0.913043
1202,00029609.jpg,0.891892
1203,00021100.jpg,0.936170
1204,00053139.jpg,0.604167
1205,00034237.jpg,0.541667
1206,00051514.jpg,0.400000
1207,00008740.jpg,0.804878
1208,00013133.jpg,0.638889
1209,00056332.jpg,0.738095
1210,00022463.jpg,0.586207
1211,00008488.jpg,0.871795
1212,00021767.jpg,0.589744
1213,00048199.jpg,0.809524
1214,00033889.jpg,0.694444
1215,00044183.jpg,0.534884
1216,00050743.jpg,0.545455
1217,00047499.jpg,0.857143
1218,00041372.jpg,0.948718
1219,00000971.jpg,0.837838
1220,00044309.jpg,0.744186
1221,00038907.jpg,0.813953
1222,00002288.jpg,0.738095
1223,00045569.jpg,0.705882
1224,00047862.jpg,0.891304
1225,00009773.jpg,0.697674
1226,00029409.jpg,0.833333
1227,00031257.jpg,0.911111
1228,00038589.jpg,0.589744
1229,00022392.jpg,0.361111
1230,00012951.jpg,0.794872
1231,00055589.jpg,0.820513
1232,00025620.jpg,0.725000
1233,00014932.jpg,0.750000
1234,00022396.jpg,0.738095
1235,00031234.jpg,0.947368
1236,00045030.jpg,0.675000
1237,00024522.jpg,0.837838
1238,00006457.jpg,0.739130
1239,00053986.jpg,0.894737
1240,00048134.jpg,0.866667
1241,00022352.jpg,0.911111
1242,00024393.jpg,0.780488
1243,00022965.jpg,0.880952
1244,00012012.jpg,0.619048
1245,00025482.jpg,0.775000
1246,00012566.jpg,0.666667
1247,00052399.jpg,0.812500
1248,00036795.jpg,0.864865
1249,00033241.jpg,0.750000
1250,00025229.jpg,0.886364
1251,00023379.jpg,0.941176
1252,00010918.jpg,0.609756
1253,00003116.jpg,0.666667
1254,00011318.jpg,0.512821
1255,00004993.jpg,0.755556
1256,00037612.jpg,0.846154
1257,00044439.jpg,0.684211
1258,00014733.jpg,0.651163
1259,00031527.jpg,0.723404
1260,00034078.jpg,0.487805
1261,00018190.jpg,0.750000
1262,00005924.jpg,0.473684
1263,00038864.jpg,0.844444
1264,00019439.jpg,0.777778
1265,00033434.jpg,0.789474
1266,00021531.jpg,0.891892
1267,00046298.jpg,0.710526
1268,00011873.jpg,0.690476
1269,00016635.jpg,0.742857
1270,00053503.jpg,0.936170
1271,00023711.jpg,0.689655
1272,00043070.jpg,0.941176
1273,00016277.jpg,0.902439
1274,00001271.jpg,0.783784
1275,00036536.jpg,0.690476
1276,00047844.jpg,0.822222
1277,00049705.jpg,0.648649
1278,00048251.jpg,0.666667
1279,00011935.jpg,0.513514
1280,00033114.jpg,0.897436
1281,00027535.jpg,0.897436
1282,00034370.jpg,0.894737
1283,00001032.jpg,0.720930
1284,00026957.jpg,1.000000
1285,00054417.jpg,0.613636
1286,00039670.jpg,0.743590
1287,00057403.jpg,0.725000
1288,00014708.jpg,0.894737
1289,00034305.jpg,0.595238
1290,00015055.jpg,0.656250
1291,00044102.jpg,0.772727
1292,00027666.jpg,0.560976
1293,00005182.jpg,0.510638
1294,00049669.jpg,0.878049
1295,00005366.jpg,0.700000
1296,00017302.jpg,0.783784
1297,00052589.jpg,0.736842
1298,00003841.jpg,0.733333
1299,00055825.jpg,0.731707
1300,00039423.jpg,0.781250
1301,00016531.jpg,0.906977
1302,00020495.jpg,0.770833
1303,00051952.jpg,0.815789
1304,00016089.jpg,0.804348
1305,00015415.jpg,0.864865
1306,00012025.jpg,0.761905
1307,00009432.jpg,0.941176
1308,00027897.jpg,0.941176
1309,00019284.jpg,0.930233
1310,00015153.jpg,0.833333
1311,00003013.jpg,0.918919
1312,00023792.jpg,0.813953
1313,00031175.jpg,0.765957
1314,00019677.jpg,0.513514
1315,00008718.jpg,0.803922
1316,00019576.jpg,0.682927
1317,00000396.jpg,0.851852
1318,00038712.jpg,0.659091
1319,00043055.jpg,0.781250
1320,00033173.jpg,0.886364
1321,00019839.jpg,0.581395
1322,00017355.jpg,0.843750
1323,00013325.jpg,0.904762
1324,00051935.jpg,0.842105
1325,00004231.jpg,0.789474
1326,00023694.jpg,0.871795
1327,00023258.jpg,0.761905
1328,00040757.jpg,0.700000
1329,00014089.jpg,0.550000
1330,00040741.jpg,0.700000
1331,00042436.jpg,0.794118
1332,00045869.jpg,0.837838
1333,00016222.jpg,0.411765
1334,00044076.jpg,0.704545
1335,00002517.jpg,0.652174
1336,00003773.jpg,0.560976
1337,00018572.jpg,0.860465
1338,00055615.jpg,0.704545
1339,00016472.jpg,0.742857
1340,00026697.jpg,0.897436
1341,00057878.jpg,0.825000
1342,00037948.jpg,0.461538
1343,00006050.jpg,0.820513
1344,00056806.jpg,0.870968
1345,00043290.jpg,0.634146
1346,00046004.jpg,0.902439
1347,00031131.jpg,0.850000
1348,00057834.jpg,0.875000
1349,00034601.jpg,0.735294
1350,00057930.jpg,0.868421
1351,00029715.jpg,0.608696
1352,00038889.jpg,0.700000
1353,00025530.jpg,0.702703
1354,00030986.jpg,0.925000
1355,00027713.jpg,0.880952
1356,00007534.jpg,0.837838
1357,00017719.jpg,0.789474
1358,00026896.jpg,0.911765
1359,00010495.jpg,0.711111
1360,00023619.jpg,0.666667
1361,00027904.jpg,0.926829
1362,00057108.jpg,0.916667
1363,00041314.jpg,0.767442
1364,00056074.jpg,0.888889
1365,00029971.jpg,0.775000
1366,00055703.jpg,0.844444
1367,00034750.jpg,0.853659
1368,00036422.jpg,0.666667
1369,00021246.jpg,0.897436
1370,00050503.jpg,0.675000
1371,00019360.jpg,0.846154
1372,00049445.jpg,0.833333
1373,00037688.jpg,0.696970
1374,00041561.jpg,0.604651
1375,00048919.jpg,0.948718
1376,00001879.jpg,0.725000
1377,00015963.jpg,0.822222
1378,00018450.jpg,0.810811
1379,00054424.jpg,0.846154
1380,00031986.jpg,0.682927
1381,00054299.jpg,0.789474
1382,00007692.jpg,0.760870
1383,00043202.jpg,0.825000
1384,00007698.jpg,0.700000
1385,00057438.jpg,0.860465
1386,00021933.jpg,0.761905
1387,00004226.jpg,0.432432
1388,00045582.jpg,0.840909
1389,00020338.jpg,0.533333
1390,00037006.jpg,0.769231
1391,00002644.jpg,0.729730
1392,00028857.jpg,0.609756
1393,00042402.jpg,0.785714
1394,00035414.jpg,0.641026
1395,00020867.jpg,0.790698
1396,00027153.jpg,0.777778
1397,00036949.jpg,0.636364
1398,00029672.jpg,0.515152
1399,00056557.jpg,0.804348
1400,00008237.jpg,0.810811
1401,00013303.jpg,0.777778
1402,00027820.jpg,0.750000
1403,00020976.jpg,0.857143
1404,00031402.jpg,0.868421
1405,00046913.jpg,0.736842
1406,00008644.jpg,0.891304
1407,00036065.jpg,0.622222
1408,00010349.jpg,0.558140
1409,00050396.jpg,0.711111
1410,00012127.jpg,0.648649
1411,00000932.jpg,0.850000
1412,00024784.jpg,0.809524
1413,00009881.jpg,0.941176
1414,00038092.jpg,0.783784
1415,00045664.jpg,0.615385
1416,00056091.jpg,0.833333
1417,00021305.jpg,0.720000
1418,00011849.jpg,0.813953
1419,00025088.jpg,0.934783
1420,00032923.jpg,0.718750
1421,00041705.jpg,0.837209
1422,00036780.jpg,0.527778
1423,00008242.jpg,0.847826
1424,00004542.jpg,0.866667
1425,00020781.jpg,0.717949
1426,00032206.jpg,0.911111
1427,00015779.jpg,0.784314
1428,00009431.jpg,0.538462
1429,00056904.jpg,0.771429
1430,00031926.jpg,0.860465
1431,00025107.jpg,0.878049
1432,00015745.jpg,0.789474
1433,00007335.jpg,0.761905
1434,00044670.jpg,0.781818
1435,00011524.jpg,0.775000
1436,00001611.jpg,0.966667
1437,00019410.jpg,0.658537
1438,00016366.jpg,0.425000
1439,00037991.jpg,0.775000
1440,00045659.jpg,0.731707
1441,00028938.jpg,0.857143
1442,00038894.jpg,0.600000
1443,00012330.jpg,0.828571
1444,00035780.jpg,0.848485
1445,00034651.jpg,0.555556
1446,00027083.jpg,0.459459
1447,00015295.jpg,0.465116
1448,00007195.jpg,0.809524
1449,00018641.jpg,0.815789
1450,00051163.jpg,0.875000
1451,00024381.jpg,0.825000
1452,00011671.jpg,0.809524
1453,00028553.jpg,0.620000
1454,00001009.jpg,0.575000
1455,00045966.jpg,0.756098
1456,00016164.jpg,0.804348
1457,00001996.jpg,0.833333
1458,00012474.jpg,0.694444
1459,00014657.jpg,0.794118
1460,00021713.jpg,0.605263
1461,00058527.jpg,0.767442
1462,00000699.jpg,0.900000
1463,00042090.jpg,0.750000
1464,00050035.jpg,0.804348
1465,00050008.jpg,0.710526
1466,00014413.jpg,0.775000
1467,00012524.jpg,0.682927
1468,00047270.jpg,0.804348
1469,00029758.jpg,0.939394
1470,00007991.jpg,0.755102
1471,00045163.jpg,0.694444
1472,00054012.jpg,0.825000
1473,00010826.jpg,0.769231
1474,00033496.jpg,0.571429
1475,00015625.jpg,0.756757
1476,00039269.jpg,0.818182
1477,00025756.jpg,0.756098
1478,00054656.jpg,0.744186
1479,00041641.jpg,0.526316
1480,00016261.jpg,0.619048
1481,00013000.jpg,0.702128
1482,00057764.jpg,0.425000
1483,00031423.jpg,0.861111
1484,00041631.jpg,0.756098
1485,00036036.jpg,0.571429
1486,00015733.jpg,0.809524
1487,00051792.jpg,0.767442
1488,00031237.jpg,0.674419
1489,00005444.jpg,0.583333
1490,00003897.jpg,0.647059
1491,00028704.jpg,0.947368
1492,00018657.jpg,0.780488
1493,00014291.jpg,0.605263
1494,00013076.jpg,0.685714
1495,00008466.jpg,0.658537
1496,00052033.jpg,0.772727
1497,00007658.jpg,0.428571
1498,00041254.jpg,0.826087
1499,00006228.jpg,0.727273
1500,00001285.jpg,0.736842
1501,00048770.jpg,0.818182
1502,00039248.jpg,0.689655
1503,00037907.jpg,0.604651
1504,00044339.jpg,0.581395
1505,00048752.jpg,0.926829
1506,00053436.jpg,0.428571
1507,00039120.jpg,0.704545
1508,00037281.jpg,0.742857
1509,00014761.jpg,0.564103
1510,00041639.jpg,0.696970
1511,00023233.jpg,0.909091
1512,00037422.jpg,0.378378
1513,00030611.jpg,0.777778
1514,00043985.jpg,0.638298
1515,00001534.jpg,0.820000
1516,00046666.jpg,0.727273
1517,00003950.jpg,1.000000
1518,00026333.jpg,0.609756
1519,00032958.jpg,0.609756
1520,00029982.jpg,0.638889
1521,00007914.jpg,0.825000
1522,00021336.jpg,0.829268
1523,00040776.jpg,0.675000
1524,00033778.jpg,0.658537
1525,00046907.jpg,0.820513
1526,00011895.jpg,0.928571
1527,00004616.jpg,0.823529
1528,00041468.jpg,0.675000
1529,00054063.jpg,0.891304
1530,00022712.jpg,0.675000
1531,00055375.jpg,0.918367
1532,00021386.jpg,0.891892
1533,00024178.jpg,0.914286
1534,00053785.jpg,0.883721
1535,00009977.jpg,0.825000
1536,00018250.jpg,0.810811
1537,00003737.jpg,0.861111
1538,00033629.jpg,0.846154
1539,00032214.jpg,0.852941
1540,00024000.jpg,0.818182
1541,00047211.jpg,0.725000
1542,00023606.jpg,0.853659
1543,00044456.jpg,0.717949
1544,00037095.jpg,0.615385
1545,00044931.jpg,0.825000
1546,00057219.jpg,0.634146
1547,00018302.jpg,0.739130
1548,00017024.jpg,0.692308
1549,00026512.jpg,0.969697
1550,00015243.jpg,0.843750
1551,00038426.jpg,0.521739
1552,00017170.jpg,0.500000
1553,00050440.jpg,0.655172
1554,00048978.jpg,0.975000
1555,00016149.jpg,0.700000
1556,00035469.jpg,0.685714
1557,00024367.jpg,0.636364
1558,00054246.jpg,0.684211
1559,00047111.jpg,0.651163
1560,00012159.jpg,0.857143
1561,00038660.jpg,0.707317
1562,00008749.jpg,0.878049
1563,00010344.jpg,0.682927
1564,00008031.jpg,0.675000
1565,00018335.jpg,0.756757
1566,00009327.jpg,0.833333
1567,00004484.jpg,0.906977
1568,00054089.jpg,0.891892
1569,00004602.jpg,0.714286
1570,00058215.jpg,0.783784
1571,00040960.jpg,0.777778
1572,00048159.jpg,0.674419
1573,00018235.jpg,0.914286
1574,00006058.jpg,0.756757
1575,00025673.jpg,0.933333
1576,00049711.jpg,0.581395
1577,00028931.jpg,0.722222
1578,00046109.jpg,0.714286
1579,00055211.jpg,0.883721
1580,00047505.jpg,0.725000
1581,00040986.jpg,0.688889
1582,00028382.jpg,0.800000
1583,00036412.jpg,0.827586
1584,00009614.jpg,0.840909
1585,00012856.jpg,0.604651
1586,00026382.jpg,0.829268
1587,00020085.jpg,0.631579
1588,00036423.jpg,0.666667
1589,00047852.jpg,0.666667
1590,00025395.jpg,0.609756
1591,00003033.jpg,0.837838
1592,00006728.jpg,0.812500
1593,00025428.jpg,0.828571
1594,00009171.jpg,0.880952
1595,00051332.jpg,0.939394
1596,00005725.jpg,0.843750
1597,00044893.jpg,0.833333
1598,00030690.jpg,0.687500
1599,00026687.jpg,0.619048
1600,00012621.jpg,0.772727
1601,00034957.jpg,0.441176
1602,00002623.jpg,0.617647
1603,00033440.jpg,0.852941
1604,00037231.jpg,0.568627
1605,00016592.jpg,0.804878
1606,00028161.jpg,0.878049
1607,00003167.jpg,0.846154
1608,00005336.jpg,0.863636
1609,00019480.jpg,0.885714
1610,00035459.jpg,0.536585
1611,00021302.jpg,0.605263
1612,00013231.jpg,0.720930
1613,00022111.jpg,0.555556
1614,00008757.jpg,0.829787
1615,00028114.jpg,0.785714
1616,00010410.jpg,0.775000
1617,00036844.jpg,0.666667
1618,00042023.jpg,0.864865
1619,00056631.jpg,0.972973
1620,00006019.jpg,0.666667
1621,00042298.jpg,0.825000
1622,00013550.jpg,0.821429
1623,00046301.jpg,0.700000
1624,00004786.jpg,0.534884
1625,00006445.jpg,0.647059
1626,00058133.jpg,0.358974
1627,00010907.jpg,0.765957
1628,00017003.jpg,0.631579
1629,00004146.jpg,0.755556
1630,00021687.jpg,0.656250
1631,00018545.jpg,0.878049
1632,00023163.jpg,0.863636
1633,00013481.jpg,0.822222
1634,00021998.jpg,0.638889
1635,00048669.jpg,0.820513
1636,00053761.jpg,0.738095
1637,00045245.jpg,0.571429
1638,00039084.jpg,0.564103
1639,00018947.jpg,0.825000
1640,00049491.jpg,0.911111
1641,00050002.jpg,0.765957
1642,00023232.jpg,0.594595
1643,00023314.jpg,0.744186
1644,00045749.jpg,0.711111
1645,00025869.jpg,0.950000
1646,00017934.jpg,0.904762
1647,00028783.jpg,0.761905
1648,00022485.jpg,0.863636
1649,00007423.jpg,0.575000
1650,00051523.jpg,0.780488
1651,00017866.jpg,0.939394
1652,00036022.jpg,0.476190
1653,00025606.jpg,0.804878
1654,00045999.jpg,0.900000
1655,00013800.jpg,0.928571
1656,00046999.jpg,0.682927
1657,00027447.jpg,0.736842
1658,00000294.jpg,0.833333
1659,00030546.jpg,0.878049
1660,00031881.jpg,0.725000
1661,00036315.jpg,0.617647
1662,00035186.jpg,0.619048
1663,00023045.jpg,0.615385
1664,00022156.jpg,0.604651
1665,00024270.jpg,0.666667
1666,00057406.jpg,0.914894
1667,00051200.jpg,0.675000
1668,00015285.jpg,0.750000
1669,00032629.jpg,0.777778
1670,00010423.jpg,0.722222
1671,00045606.jpg,0.700000
1672,00022955.jpg,0.627907
1673,00050134.jpg,0.700000
1674,00028399.jpg,0.857143
1675,00004825.jpg,0.868421
1676,00038044.jpg,0.611111
1677,00008298.jpg,0.942857
1678,00012399.jpg,0.731707
1679,00005468.jpg,0.682927
1680,00008542.jpg,0.952381
1681,00033938.jpg,0.547619
1682,00057042.jpg,0.848485
1683,00018956.jpg,0.921053
1684,00006477.jpg,0.902439
1685,00043112.jpg,0.854167
1686,00007516.jpg,0.775000
1687,00005104.jpg,0.625000
1688,00005935.jpg,0.800000
1689,00039878.jpg,0.804878
1690,00019208.jpg,0.875000
1691,00050611.jpg,0.931818
1692,00038564.jpg,0.769231
1693,00011653.jpg,0.813953
1694,00047120.jpg,0.611111
1695,00038832.jpg,0.860465
1696,00000244.jpg,0.833333
1697,00004322.jpg,0.512195
1698,00017988.jpg,0.769231
1699,00008964.jpg,0.731707
1700,00053675.jpg,0.590909
1701,00049167.jpg,0.718750
1702,00011447.jpg,0.600000
1703,00011954.jpg,0.700000
1704,00032653.jpg,0.861111
1705,00002277.jpg,0.479167
1706,00027858.jpg,0.804878
1707,00015009.jpg,0.853659
